title,desc,link,pubDate,source,text,label
Cư d n Alaska bất ngờ được Tổng thống Putin tặng m t,"Khi đến Alaska dự hội nghị thượng đỉnh với Tổng thống Mỹ Donald Trump, Tổng thống Nga Vladimir Putin đ nhờ c c nh n vi n ngoại giao tặng một chiếc m t Ural cho một c ng d n Mỹ.",https://thanhnien.vn/cu-dan-alaska-bat-ngo-duoc-tong-thong-putin-tang-mo-to-185250819162552106.htm,,https://thanhnien.vn/rss/the-gioi.rss,"Cư d n Alaska bất ngờ được Tổng thống Putin tặng m t Khi đến Alaska dự hội nghị thượng đỉnh với Tổng thống Mỹ Donald Trump, Tổng thống Nga Vladimir Putin đ nhờ c c nh n vi n ngoại giao tặng một chiếc m t Ural cho một c ng d n Mỹ.",REAL
&Ocirc;ng Trump &#039;h o ph ng&#039; mỹ từ với c c nh l nh đạo ch u &Acirc;u tại Nh Trắng,"Tại cuộc gặp thượng đỉnh giữa Mỹ - Ukraine v ch u &Acirc;u h m 18.8 tại Nh Trắng, Tổng thống Trump đ d ng nhiều từ hoa mỹ để giới thiệu c c nh l nh đạo ch u &Acirc;u.",https://thanhnien.vn/ong-trump-hao-phong-my-tu-voi-cac-nha-lanh-dao-chau-au-tai-nha-trang-185250819155928177.htm,,https://thanhnien.vn/rss/the-gioi.rss,"&Ocirc;ng Trump &#039;h o ph ng&#039; mỹ từ với c c nh l nh đạo ch u &Acirc;u tại Nh Trắng Tại cuộc gặp thượng đỉnh giữa Mỹ - Ukraine v ch u &Acirc;u h m 18.8 tại Nh Trắng, Tổng thống Trump đ d ng nhiều từ hoa mỹ để giới thiệu c c nh l nh đạo ch u &Acirc;u.",REAL
Ukraine c o buộc Nga tấn c ng dữ dội giữa hội nghị h a b nh tại Nh Trắng,Nga bị cho l đ ph ng h ng trăm m y bay kh ng người l i (UAV) v t n lửa tấn c ng l nh thổ Ukraine v o thời điểm diễn ra hội nghị thượng đỉnh tại Nh Trắng.,https://thanhnien.vn/ukraine-cao-buoc-nga-tan-cong-du-doi-giua-hoi-nghi-hoa-binh-tai-nha-trang-185250819151256332.htm,,https://thanhnien.vn/rss/the-gioi.rss,Ukraine c o buộc Nga tấn c ng dữ dội giữa hội nghị h a b nh tại Nh Trắng Nga bị cho l đ ph ng h ng trăm m y bay kh ng người l i (UAV) v t n lửa tấn c ng l nh thổ Ukraine v o thời điểm diễn ra hội nghị thượng đỉnh tại Nh Trắng.,REAL
Hamas đồng đề xuất ngừng bắn ở Gaza,AFP ng y 19.8 đưa tin một quan chức cấp cao Hamas cho biết nh m n y đ chấp nhận đề xuất ngừng bắn mới nhất ở Dải Gaza.,https://thanhnien.vn/hamas-dong-y-de-xuat-ngung-ban-o-gaza-185250819085831465.htm,,https://thanhnien.vn/rss/the-gioi.rss,Hamas đồng đề xuất ngừng bắn ở Gaza AFP ng y 19.8 đưa tin một quan chức cấp cao Hamas cho biết nh m n y đ chấp nhận đề xuất ngừng bắn mới nhất ở Dải Gaza.,REAL
Mỹ điều 3 t u khu trục p s t Venezuela,Ba t u khu trục t n lửa dẫn đường Aegis của Mỹ sẽ đến v ng biển ngo i khơi Venezuela trong 36 giờ tới trong nỗ lực giải quyết c c hiểm họa từ c c băng nh m ma t y ở khu vực Mỹ Latinh.,https://thanhnien.vn/my-dieu-3-tau-khu-truc-ap-sat-venezuela-185250819120030288.htm,,https://thanhnien.vn/rss/the-gioi.rss,Mỹ điều 3 t u khu trục p s t Venezuela Ba t u khu trục t n lửa dẫn đường Aegis của Mỹ sẽ đến v ng biển ngo i khơi Venezuela trong 36 giờ tới trong nỗ lực giải quyết c c hiểm họa từ c c băng nh m ma t y ở khu vực Mỹ Latinh.,REAL
&Ocirc;ng Zelensky: Vấn đề l nh thổ l chuyện giữa t i v ng Putin,C c nh l nh đạo x c nhận vấn đề l nh thổ của Ukraine đ kh ng được thảo luận trong hội nghị thượng đỉnh tại Nh Trắng ng y 18.8.,https://thanhnien.vn/ong-zelensky-van-de-lanh-tho-la-chuyen-giua-toi-va-ong-putin-185250819103014723.htm,,https://thanhnien.vn/rss/the-gioi.rss,&Ocirc;ng Zelensky: Vấn đề l nh thổ l chuyện giữa t i v ng Putin C c nh l nh đạo x c nhận vấn đề l nh thổ của Ukraine đ kh ng được thảo luận trong hội nghị thượng đỉnh tại Nh Trắng ng y 18.8.,REAL
Trang phục của ng Zelensky tại Nh Trắng lại được b n t n,Tổng thống Mỹ Donald Trump đ d nh lời khen cho trang phục người đồng cấp Ukraine Volodymyr Zelensky mặc tại cuộc gặp ở Nh Trắng. Tổng thống Zelensky cũng đ thoải m i c những c u đ a.,https://thanhnien.vn/trang-phuc-cua-ong-zelensky-tai-nha-trang-lai-duoc-ban-tan-185250819100050599.htm,,https://thanhnien.vn/rss/the-gioi.rss,Trang phục của ng Zelensky tại Nh Trắng lại được b n t n Tổng thống Mỹ Donald Trump đ d nh lời khen cho trang phục người đồng cấp Ukraine Volodymyr Zelensky mặc tại cuộc gặp ở Nh Trắng. Tổng thống Zelensky cũng đ thoải m i c những c u đ a.,REAL
&Ocirc;ng Zelensky được đồng minh b y c ch &#039;lấy l ng&#039; ng Trump?,C c h ng truyền th ng cho rằng giới l nh đạo ch u &Acirc;u đ b y c ch để Tổng thống Ukraine Volodymyr Zelensky c cuộc gặp tốt đẹp với Tổng thống Mỹ Donald Trump.,https://thanhnien.vn/ong-zelensky-duoc-dong-minh-bay-cach-lay-long-ong-trump-185250819090339613.htm,,https://thanhnien.vn/rss/the-gioi.rss,&Ocirc;ng Zelensky được đồng minh b y c ch &#039;lấy l ng&#039; ng Trump? C c h ng truyền th ng cho rằng giới l nh đạo ch u &Acirc;u đ b y c ch để Tổng thống Ukraine Volodymyr Zelensky c cuộc gặp tốt đẹp với Tổng thống Mỹ Donald Trump.,REAL
Mỹ thu hồi hơn 6.000 visa du học từ đầu năm nay,"Bộ Ngoại giao Mỹ đ thu hồi hơn 6.000 thị thực (visa) du học trong năm nay, trong nỗ lực siết chặt kiểm so t đối với một số du học sinh quốc tế bị cho l vi phạm ph p luật.",https://thanhnien.vn/my-thu-hoi-hon-6000-visa-du-hoc-tu-dau-nam-nay-185250819084154475.htm,,https://thanhnien.vn/rss/the-gioi.rss,"Mỹ thu hồi hơn 6.000 visa du học từ đầu năm nay Bộ Ngoại giao Mỹ đ thu hồi hơn 6.000 thị thực (visa) du học trong năm nay, trong nỗ lực siết chặt kiểm so t đối với một số du học sinh quốc tế bị cho l vi phạm ph p luật.",REAL
Tổng thống Putin đồng gặp Tổng thống Zelensky trong 2 tuần nữa?,Thủ tướng Đức Friedrich Merz n i rằng Tổng thống Nga Vladimir Putin trong cuộc điện đ m với người đồng cấp Mỹ Donald Trump đ nhất tr gặp Tổng thống Ukraine Volodymyr Zelensky.,https://thanhnien.vn/tong-thong-putin-dong-y-gap-tong-thong-zelensky-trong-2-tuan-nua-18525081908381121.htm,,https://thanhnien.vn/rss/the-gioi.rss,Tổng thống Putin đồng gặp Tổng thống Zelensky trong 2 tuần nữa? Thủ tướng Đức Friedrich Merz n i rằng Tổng thống Nga Vladimir Putin trong cuộc điện đ m với người đồng cấp Mỹ Donald Trump đ nhất tr gặp Tổng thống Ukraine Volodymyr Zelensky.,REAL
&Ocirc;ng Kim Jong-un muốn mở rộng năng lực hạt nh n Triều Ti n,"Nh l nh đạo CHDCND Triều Ti n Kim Jong-un đ chỉ tr ch cuộc tập trận giữa Mỹ v H n Quốc, đồng thời chỉ đạo tăng tốc qu tr nh hạt nh n h a.",https://thanhnien.vn/ong-kim-jong-un-muon-mo-rong-nang-luc-hat-nhan-trieu-tien-185250819064842955.htm,,https://thanhnien.vn/rss/the-gioi.rss,"&Ocirc;ng Kim Jong-un muốn mở rộng năng lực hạt nh n Triều Ti n Nh l nh đạo CHDCND Triều Ti n Kim Jong-un đ chỉ tr ch cuộc tập trận giữa Mỹ v H n Quốc, đồng thời chỉ đạo tăng tốc qu tr nh hạt nh n h a.",REAL
Du kh ch nước ngo i sẽ được d ng tiền điện tử tại Th i Lan,"Th i Lan sẽ cho du kh ch nước ngo i đổi tiền điện tử sang baht để chi ti u tại nước n y, trong động th i nhằm th c đẩy ng nh du lịch.",https://thanhnien.vn/du-khach-nuoc-ngoai-se-duoc-dung-tien-dien-tu-tai-thai-lan-185250819063733061.htm,,https://thanhnien.vn/rss/the-gioi.rss,"Du kh ch nước ngo i sẽ được d ng tiền điện tử tại Th i Lan Th i Lan sẽ cho du kh ch nước ngo i đổi tiền điện tử sang baht để chi ti u tại nước n y, trong động th i nhằm th c đẩy ng nh du lịch.",REAL
Mỹ bắt một phụ nữ dọa giết Tổng thống Trump,Nghi phạm bị bắt sau khi nhiều lần đăng b i tr n mạng x hội dọa giết Tổng thống Donald Trump v đi từ New York đến Washington để t m cơ hội.,https://thanhnien.vn/my-bat-mot-phu-nu-doa-giet-tong-thong-trump-185250819070431795.htm,,https://thanhnien.vn/rss/the-gioi.rss,Mỹ bắt một phụ nữ dọa giết Tổng thống Trump Nghi phạm bị bắt sau khi nhiều lần đăng b i tr n mạng x hội dọa giết Tổng thống Donald Trump v đi từ New York đến Washington để t m cơ hội.,REAL
Ukraine mua 90 tỉ USD vũ kh để được Mỹ đảm bảo an ninh,Ukraine đ tr nh b y c c đề xuất của nước n y trong hội nghị thượng đỉnh tại Nh Trắng ng y 18.8 để c được c c đảm bảo an ninh từ Mỹ sau thỏa thuận h a b nh với Nga.,https://thanhnien.vn/ukraine-mua-90-ti-usd-vu-khi-de-duoc-my-dam-bao-an-ninh-185250819070308947.htm,,https://thanhnien.vn/rss/the-gioi.rss,Ukraine mua 90 tỉ USD vũ kh để được Mỹ đảm bảo an ninh Ukraine đ tr nh b y c c đề xuất của nước n y trong hội nghị thượng đỉnh tại Nh Trắng ng y 18.8 để c được c c đảm bảo an ninh từ Mỹ sau thỏa thuận h a b nh với Nga.,REAL
"Đ m ph n đặc biệt về Ukraine kết th c, t nh h nh thế n o?","Rạng s ng 19.8, hội nghị thượng đỉnh đặc biệt tại Nh Trắng giữa Tổng thống Mỹ Donald Trump v Tổng thống Ukraine Volodymyr Zelensky c ng c c l nh đạo đồng minh ch u &Acirc;u đ kết th c.",https://thanhnien.vn/hoi-nghi-thuong-dinh-dac-biet-ve-ukraine-ket-thuc-cac-ben-da-noi-gi-185250819061003298.htm,,https://thanhnien.vn/rss/the-gioi.rss,"Đ m ph n đặc biệt về Ukraine kết th c, t nh h nh thế n o? Rạng s ng 19.8, hội nghị thượng đỉnh đặc biệt tại Nh Trắng giữa Tổng thống Mỹ Donald Trump v Tổng thống Ukraine Volodymyr Zelensky c ng c c l nh đạo đồng minh ch u &Acirc;u đ kết th c.",REAL
"Mỹ đồng b n chip AI, Trung Quốc vẫn &#039;hờ hững&#039;","Sau thời gian hạn chế xuất khẩu, Mỹ đ đồng b n chip AI (tr tuệ nh n tạo) do NVIDIA sản xuất cho Trung Quốc, nhưng Bắc Kinh đến nay tỏ ra lạnh nhạt trước diễn biến n y.",https://thanhnien.vn/my-dong-y-ban-chip-ai-trung-quoc-van-ho-hung-185250818223309973.htm,,https://thanhnien.vn/rss/the-gioi.rss,"Mỹ đồng b n chip AI, Trung Quốc vẫn &#039;hờ hững&#039; Sau thời gian hạn chế xuất khẩu, Mỹ đ đồng b n chip AI (tr tuệ nh n tạo) do NVIDIA sản xuất cho Trung Quốc, nhưng Bắc Kinh đến nay tỏ ra lạnh nhạt trước diễn biến n y.",REAL
Texas - California tiếp tục cuộc đấu về bản đồ bầu cử,"C c nghị vi n đảng D n chủ tại Hạ viện bang Texas (Mỹ) đ bắt đầu trở về bang n y sau 2 tuần bỏ chạy sang nơi kh c nhằm cản trở kế hoạch g y tranh c i của đảng Cộng h a, theo CBS News ng y 18.8.",https://thanhnien.vn/texas-california-tiep-tuc-cuoc-dau-ve-ban-do-bau-cu-185250818223704299.htm,,https://thanhnien.vn/rss/the-gioi.rss,"Texas - California tiếp tục cuộc đấu về bản đồ bầu cử C c nghị vi n đảng D n chủ tại Hạ viện bang Texas (Mỹ) đ bắt đầu trở về bang n y sau 2 tuần bỏ chạy sang nơi kh c nhằm cản trở kế hoạch g y tranh c i của đảng Cộng h a, theo CBS News ng y 18.8.",REAL
Israel sẽ đẩy mạnh tấn c ng Gaza,"Trung tướng Eyal Zamir, Tổng tham mưu trưởng Lực lượng Ph ng vệ Israel (IDF), cho biết nước n y đang x c tiến giai đoạn tiếp theo của chiến dịch ở Dải Gaza, tập trung v o TP.Gaza thuộc khu vực n y.",https://thanhnien.vn/israel-se-day-manh-tan-cong-gaza-185250818231804295.htm,,https://thanhnien.vn/rss/the-gioi.rss,"Israel sẽ đẩy mạnh tấn c ng Gaza Trung tướng Eyal Zamir, Tổng tham mưu trưởng Lực lượng Ph ng vệ Israel (IDF), cho biết nước n y đang x c tiến giai đoạn tiếp theo của chiến dịch ở Dải Gaza, tập trung v o TP.Gaza thuộc khu vực n y.",REAL
Mỹ - H n bắt đầu cuộc tập trận quy m lớn,"Qu n đội Mỹ v H n Quốc ng y 18.8 bắt đầu cuộc tập trận chung thường ni n mang t n L chắn tự do Ulchi (UFS) nhằm tăng cường khả năng sẵn s ng ph ng thủ chung. Tham gia cuộc tập trận k o d i 11 ng y n y c tổng cộng 21.000 binh sĩ, trong đ c 18.000 binh sĩ H n Quốc, theo AP.",https://thanhnien.vn/my-han-bat-dau-cuoc-tap-tran-quy-mo-lon-18525081823233062.htm,,https://thanhnien.vn/rss/the-gioi.rss,"Mỹ - H n bắt đầu cuộc tập trận quy m lớn Qu n đội Mỹ v H n Quốc ng y 18.8 bắt đầu cuộc tập trận chung thường ni n mang t n L chắn tự do Ulchi (UFS) nhằm tăng cường khả năng sẵn s ng ph ng thủ chung. Tham gia cuộc tập trận k o d i 11 ng y n y c tổng cộng 21.000 binh sĩ, trong đ c 18.000 binh sĩ H n Quốc, theo AP.",REAL
Chiến sự Ukraine ng y 1.272: Diễn biến c liệt tr n c c mặt trận,"Qu n đội Nga cho biết đ xuy n thủng c c hệ thống ph ng thủ của lực lượng Ukraine ở khu định cư thuộc Kharkiv, v bom lượn được triển khai ở Donetsk.",https://thanhnien.vn/chien-su-ukraine-ngay-1272-dien-bien-ac-liet-tren-cac-mat-tran-185250818214721864.htm,,https://thanhnien.vn/rss/the-gioi.rss,"Chiến sự Ukraine ng y 1.272: Diễn biến c liệt tr n c c mặt trận Qu n đội Nga cho biết đ xuy n thủng c c hệ thống ph ng thủ của lực lượng Ukraine ở khu định cư thuộc Kharkiv, v bom lượn được triển khai ở Donetsk.",REAL
"Quay lại Nh Trắng đ m ph n, Tổng thống Zelensky chưa hết kh","Khoảng nửa năm sau cuộc hội đ m thảm họa , Tổng thống Ukraine Volodymyr Zelensky khuya h m qua (18.8) - rạng s ng nay (19.8, giờ VN) đ quay trở lại Nh Trắng để hội đ m c ng Tổng thống Mỹ Donald Trump.",https://thanhnien.vn/quay-lai-nha-trang-dam-phan-tong-thong-zelensky-chua-het-kho-1852508182310486.htm,,https://thanhnien.vn/rss/the-gioi.rss,"Quay lại Nh Trắng đ m ph n, Tổng thống Zelensky chưa hết kh Khoảng nửa năm sau cuộc hội đ m thảm họa , Tổng thống Ukraine Volodymyr Zelensky khuya h m qua (18.8) - rạng s ng nay (19.8, giờ VN) đ quay trở lại Nh Trắng để hội đ m c ng Tổng thống Mỹ Donald Trump.",REAL
Trực tiếp: Tổng thống Zelensky quay lại Nh Trắng đ m ph n,"Dự kiến, đ ng 0 giờ ng y 19.8 (theo giờ VN), Tổng thống Zelensky quay trở lại Nh Trắng để hội đ m c ng Tổng thống Mỹ Donald Trump.",https://thanhnien.vn/tong-thong-zelensky-quay-lai-nha-trang-dam-phan-185250818232803672.htm,,https://thanhnien.vn/rss/the-gioi.rss,"Trực tiếp: Tổng thống Zelensky quay lại Nh Trắng đ m ph n Dự kiến, đ ng 0 giờ ng y 19.8 (theo giờ VN), Tổng thống Zelensky quay trở lại Nh Trắng để hội đ m c ng Tổng thống Mỹ Donald Trump.",REAL
Tổng thống Trump n i g trước khi gặp l nh đạo Ukraine v ch u &Acirc;u?,"H m 18.8, Tổng thống Mỹ Donald Trump đ đăng l n mạng x hội trước khi bước v o cuộc gặp với người đồng cấp Ukraine Volodymyr Zelensky v c c l nh đạo ch u &Acirc;u tại Nh Trắng: &#039;H y chờ xem kết quả ra sao&#039;.",https://thanhnien.vn/tong-thong-trump-noi-gi-truoc-khi-gap-lanh-dao-ukraine-va-chau-au-185250818205842373.htm,,https://thanhnien.vn/rss/the-gioi.rss,"Tổng thống Trump n i g trước khi gặp l nh đạo Ukraine v ch u &Acirc;u? H m 18.8, Tổng thống Mỹ Donald Trump đ đăng l n mạng x hội trước khi bước v o cuộc gặp với người đồng cấp Ukraine Volodymyr Zelensky v c c l nh đạo ch u &Acirc;u tại Nh Trắng: &#039;H y chờ xem kết quả ra sao&#039;.",REAL
Xuất hiện s c th y ma mọc u nhọt tr n th n tại Mỹ?,"Giới chuy n gia động vật hoang d khuyến c o người Mỹ kh ng n n đến gần những con s c &#039;th y ma&#039; bị mọc u nhọt v xuất hiện c c vết lo t tr n cơ thể, theo trang UNILAD h m 18.8.",https://thanhnien.vn/xuat-hien-soc-thay-ma-moc-u-nhot-tren-than-tai-my-185250818194627725.htm,,https://thanhnien.vn/rss/the-gioi.rss,"Xuất hiện s c th y ma mọc u nhọt tr n th n tại Mỹ? Giới chuy n gia động vật hoang d khuyến c o người Mỹ kh ng n n đến gần những con s c &#039;th y ma&#039; bị mọc u nhọt v xuất hiện c c vết lo t tr n cơ thể, theo trang UNILAD h m 18.8.",REAL
Bắc Kinh l n tiếng sau khi ng Trump n i Trung Quốc hứa kh ng tấn c ng Đ i Loan,Bắc Kinh h m nay 18.8 đ c phản ứng về việc Tổng thống Mỹ Donald Trump cho biết Chủ tịch nước Trung Quốc Tập Cận B nh đ n i với ng rằng Trung Quốc sẽ kh ng tấn c ng Đ i Loan khi ng Trump c n tại nhiệm.,https://thanhnien.vn/bac-kinh-len-tieng-sau-khi-ong-trump-noi-trung-quoc-hua-khong-tan-cong-dai-loan-185250818161941426.htm,,https://thanhnien.vn/rss/the-gioi.rss,Bắc Kinh l n tiếng sau khi ng Trump n i Trung Quốc hứa kh ng tấn c ng Đ i Loan Bắc Kinh h m nay 18.8 đ c phản ứng về việc Tổng thống Mỹ Donald Trump cho biết Chủ tịch nước Trung Quốc Tập Cận B nh đ n i với ng rằng Trung Quốc sẽ kh ng tấn c ng Đ i Loan khi ng Trump c n tại nhiệm.,REAL
"Ph t hiện đội t u nghi n cứu Trung Quốc gần Alaska, Mỹ triển khai m y bay gi m s t","Lực lượng Tuần duy n Mỹ cho hay đang gi m s t một đội t u nghi n cứu Trung Quốc hoạt động ở v ng biển Bắc Cực gần Alaska để hỗ trợ &#039;an ninh v quốc ph ng nội địa&#039;, theo Newsweek h m nay 18.8.",https://thanhnien.vn/phat-hien-doi-tau-nghien-cuu-trung-quoc-gan-alaska-my-trien-khai-may-bay-giam-sat-18525081814595516.htm,,https://thanhnien.vn/rss/the-gioi.rss,"Ph t hiện đội t u nghi n cứu Trung Quốc gần Alaska, Mỹ triển khai m y bay gi m s t Lực lượng Tuần duy n Mỹ cho hay đang gi m s t một đội t u nghi n cứu Trung Quốc hoạt động ở v ng biển Bắc Cực gần Alaska để hỗ trợ &#039;an ninh v quốc ph ng nội địa&#039;, theo Newsweek h m nay 18.8.",REAL
Ổ hạt vi nhựa c thể ở ngay trong những ly đồ uống thường ng y,Kết quả nghi n cứu mới tiết lộ đồ uống n ng đựng trong ly nhựa d ng một lần c lẽ l nguồn &#039;nạp&#039; hạt vi nhựa v o cơ thể người ti u d ng lớn hơn vẫn tưởng.,https://thanhnien.vn/o-hat-vi-nhua-co-the-o-ngay-trong-nhung-ly-do-uong-thuong-ngay-185250818120514311.htm,,https://thanhnien.vn/rss/the-gioi.rss,Ổ hạt vi nhựa c thể ở ngay trong những ly đồ uống thường ng y Kết quả nghi n cứu mới tiết lộ đồ uống n ng đựng trong ly nhựa d ng một lần c lẽ l nguồn &#039;nạp&#039; hạt vi nhựa v o cơ thể người ti u d ng lớn hơn vẫn tưởng.,REAL
Sao Thủy đ co r t đến mức n o?,"Sao Thủy, h nh tinh gần mặt trời nhất, vẫn đang co lại trong l c nguội đi theo sau qu tr nh h nh th nh, v nghi n cứu mới đưa ra ước t nh để con người c thể h nh dung được h nh tinh n y đ co lại đến mức n o.",https://thanhnien.vn/sao-thuy-da-co-rut-den-muc-nao-185250818104328982.htm,,https://thanhnien.vn/rss/the-gioi.rss,"Sao Thủy đ co r t đến mức n o? Sao Thủy, h nh tinh gần mặt trời nhất, vẫn đang co lại trong l c nguội đi theo sau qu tr nh h nh th nh, v nghi n cứu mới đưa ra ước t nh để con người c thể h nh dung được h nh tinh n y đ co lại đến mức n o.",REAL
&Uacute;c phạt H ng h ng kh ng Qantas hơn 1.500 tỉ đồng v sa thải tr i ph p nh n vi n,"Một t a n &Uacute;c h m nay 18.8 đ phạt H ng h ng kh ng Qantas 90 triệu AUD (hơn 1.540 tỉ đồng) v đ sa thải tr i ph p 1.800 nh n vi n trong đại dịch Covid-19, theo AFP.",https://thanhnien.vn/uc-phat-hang-hang-khong-qantas-hon-1500-ti-dong-vi-sa-thai-trai-phep-nhan-vien-185250818100209241.htm,,https://thanhnien.vn/rss/the-gioi.rss,"&Uacute;c phạt H ng h ng kh ng Qantas hơn 1.500 tỉ đồng v sa thải tr i ph p nh n vi n Một t a n &Uacute;c h m nay 18.8 đ phạt H ng h ng kh ng Qantas 90 triệu AUD (hơn 1.540 tỉ đồng) v đ sa thải tr i ph p 1.800 nh n vi n trong đại dịch Covid-19, theo AFP.",REAL
Tổng thống H n Quốc ra lệnh thực thi từng phần c c hiệp ước với Triều Ti n,"Tổng thống H n Quốc Lee Jae-myung ra lệnh tiến h nh từng bước cần thiết để thực thi c c thỏa thuận li n Triều hiện c , v i ng y sau khi ng t i khẳng định cam kết kh i phục quan hệ v l ng tin với CHDCND Triều Ti n.",https://thanhnien.vn/tong-thong-han-quoc-ra-lenh-thuc-thi-tung-phan-cac-hiep-uoc-voi-trieu-tien-185250818093148279.htm,,https://thanhnien.vn/rss/the-gioi.rss,"Tổng thống H n Quốc ra lệnh thực thi từng phần c c hiệp ước với Triều Ti n Tổng thống H n Quốc Lee Jae-myung ra lệnh tiến h nh từng bước cần thiết để thực thi c c thỏa thuận li n Triều hiện c , v i ng y sau khi ng t i khẳng định cam kết kh i phục quan hệ v l ng tin với CHDCND Triều Ti n.",REAL
&Ocirc;ng Trump h lộ điều kiện cho Ukraine: từ bỏ Crimea v kh ng v o NATO,Tổng thống Mỹ Donald Trump vừa h lộ c c điều kiện đ m ph n để giải quyết xung đột Ukraine v lặp lại tuy n bố rằng Tổng thống Volodymyr Zelensky l người quyết định.,https://thanhnien.vn/ong-trump-he-lo-dieu-kien-cho-ukraine-tu-bo-crimea-va-khong-vao-nato-18525081809434895.htm,,https://thanhnien.vn/rss/the-gioi.rss,&Ocirc;ng Trump h lộ điều kiện cho Ukraine: từ bỏ Crimea v kh ng v o NATO Tổng thống Mỹ Donald Trump vừa h lộ c c điều kiện đ m ph n để giải quyết xung đột Ukraine v lặp lại tuy n bố rằng Tổng thống Volodymyr Zelensky l người quyết định.,REAL
Th ng điệp đối ngoại của Ấn Độ,"Ph t biểu tại lễ kỷ niệm Quốc kh nh Ấn Độ lần thứ 79, Thủ tướng Narendra Modi tập trung đề cập hai th ch thức đối ngoại v an ninh hiện tại đối với nước n y.",https://thanhnien.vn/thong-diep-doi-ngoai-cua-an-do-185250817220135444.htm,,https://thanhnien.vn/rss/the-gioi.rss,"Th ng điệp đối ngoại của Ấn Độ Ph t biểu tại lễ kỷ niệm Quốc kh nh Ấn Độ lần thứ 79, Thủ tướng Narendra Modi tập trung đề cập hai th ch thức đối ngoại v an ninh hiện tại đối với nước n y.",REAL
&#039;Từ v nghĩa&#039; skibidi được th m v o từ điển Cambridge,"Từ điển Cambridge trực tuyến đ bổ sung 6.000 mục từ mới trong năm qua, bao gồm c c từ phổ biến của Gen Z v Gen Alpha như &#039;skibidi&#039;, &#039;delulu&#039; v &#039;tradwife&#039;.",https://thanhnien.vn/tu-vo-nghia-skibidi-duoc-them-vao-tu-dien-cambridge-185250818082946572.htm,,https://thanhnien.vn/rss/the-gioi.rss,"&#039;Từ v nghĩa&#039; skibidi được th m v o từ điển Cambridge Từ điển Cambridge trực tuyến đ bổ sung 6.000 mục từ mới trong năm qua, bao gồm c c từ phổ biến của Gen Z v Gen Alpha như &#039;skibidi&#039;, &#039;delulu&#039; v &#039;tradwife&#039;.",REAL
Biểu t nh khắp Israel k u gọi kết th c xung đột ở Gaza,Gần 500.000 người được cho l đ tập trung tại th nh phố Tel Aviv của Israel v o tối 17.8 để tham gia cuộc biểu t nh lớn nhằm k u gọi kết th c xung đột ở Dải Gaza.,https://thanhnien.vn/bieu-tinh-khap-israel-keu-goi-ket-thuc-xung-dot-o-gaza-185250818072603771.htm,,https://thanhnien.vn/rss/the-gioi.rss,Biểu t nh khắp Israel k u gọi kết th c xung đột ở Gaza Gần 500.000 người được cho l đ tập trung tại th nh phố Tel Aviv của Israel v o tối 17.8 để tham gia cuộc biểu t nh lớn nhằm k u gọi kết th c xung đột ở Dải Gaza.,REAL
Nga n i cũng cần được đảm bảo an ninh như Ukraine,Quan chức Nga cho rằng nước n y cũng cần sự đảm bảo an ninh sau khi xuất hiện th ng tin Moscow đồng để phương T y bảo vệ Ukraine.,https://thanhnien.vn/nga-noi-cung-can-duoc-dam-bao-an-ninh-nhu-ukraine-18525081806590818.htm,,https://thanhnien.vn/rss/the-gioi.rss,Nga n i cũng cần được đảm bảo an ninh như Ukraine Quan chức Nga cho rằng nước n y cũng cần sự đảm bảo an ninh sau khi xuất hiện th ng tin Moscow đồng để phương T y bảo vệ Ukraine.,REAL
Iraq khai quật mộ tập thể 4.000 người bị IS h nh quyết,"Ch nh phủ Iraq đ bắt đầu khai quật một khu mộ tập thể gần th nh phố Mosul, nơi được cho l c h ng ng n người bị tổ chức Nh nước Hồi gi o tự xưng (IS) h nh quyết.",https://thanhnien.vn/iraq-khai-quat-mo-tap-the-4000-nguoi-bi-is-hanh-quyet-18525081806524987.htm,,https://thanhnien.vn/rss/the-gioi.rss,"Iraq khai quật mộ tập thể 4.000 người bị IS h nh quyết Ch nh phủ Iraq đ bắt đầu khai quật một khu mộ tập thể gần th nh phố Mosul, nơi được cho l c h ng ng n người bị tổ chức Nh nước Hồi gi o tự xưng (IS) h nh quyết.",REAL
Cảnh b o &#039;điểm b ng ph t&#039; kh hậu to n cầu,"Giới khoa học đang nỗ lực x c định điểm b ng ph t kh hậu tr i đất do t c động của con người, chỉ thời điểm xảy ra những thay đổi bước ngoặt đến mức kh ng thể đảo ngược.",https://thanhnien.vn/canh-bao-diem-bung-phat-khi-hau-toan-cau-185250817190549822.htm,,https://thanhnien.vn/rss/the-gioi.rss,"Cảnh b o &#039;điểm b ng ph t&#039; kh hậu to n cầu Giới khoa học đang nỗ lực x c định điểm b ng ph t kh hậu tr i đất do t c động của con người, chỉ thời điểm xảy ra những thay đổi bước ngoặt đến mức kh ng thể đảo ngược.",REAL
